date,player,line,predicted,actual,predDiff,rawProb,myProb,bookProb,edge,bet,stake,pnl,bankroll,betSide,betOdds,avgPts10,last1Pts,retrain_period,model_train_end
2024-11-03,Trae Young,27.5,23.4,23,4.12,0.693,0.688,0.51,0.178,False,0.0,0.0,1498.07,under,-120,23.3,25.0,2,2024-11-01
2024-11-04,Trae Young,27.5,24.3,2,3.16,0.651,0.644,0.51,0.134,True,110.41,92.01,1590.08,under,-120,24.2,23.0,2,2024-11-01
2024-11-04,Anthony Edwards,27.5,25.3,21,2.23,0.608,0.599,0.48,0.119,True,96.98,92.36,1682.44,under,-105,27.4,21.0,2,2024-11-01
2024-11-04,Rui Hachimura,14.5,12.5,8,1.98,0.596,0.638,0.52,0.118,True,111.67,89.34,1771.78,under,-125,11.9,9.0,2,2024-11-01
2024-11-04,Payton Pritchard,15.5,13.9,18,1.57,0.576,0.615,0.5,0.115,True,109.52,-109.52,1662.26,under,-115,12.4,22.0,2,2024-11-01
2024-11-04,Brandon Ingram,24.5,20.5,27,4.02,0.689,0.726,0.49,0.236,False,0.0,0.0,1662.26,under,-110,21.5,32.0,2,2024-11-01
2024-11-04,Cade Cunningham,24.5,23.2,17,1.25,0.561,0.548,0.52,0.028,False,0.0,0.0,1662.26,under,-125,27.0,19.0,2,2024-11-01
2024-11-04,Christian Braun,12.5,10.2,17,2.28,0.61,0.655,0.49,0.165,False,0.0,0.0,1662.26,under,-110,10.9,17.0,2,2024-11-01
2024-11-04,Derrick White,20.5,17.2,21,3.31,0.658,0.695,0.49,0.206,False,0.0,0.0,1662.26,under,-110,16.7,18.0,2,2024-11-01
2024-11-04,Devin Booker,27.5,23.7,13,3.82,0.68,0.675,0.49,0.185,False,0.0,0.0,1662.26,under,-110,25.9,28.0,2,2024-11-01
2024-11-04,Dyson Daniels,10.5,7.5,8,3.01,0.644,0.692,0.51,0.182,False,0.0,0.0,1662.26,under,-120,7.1,16.0,2,2024-11-01
2024-11-04,Jaden McDaniels,10.5,9.5,9,1.05,0.551,0.585,0.49,0.095,False,0.0,0.0,1662.26,under,-110,8.6,7.0,2,2024-11-01
2024-11-04,Jarrett Allen,16.5,15.3,14,1.19,0.558,0.593,0.52,0.073,False,0.0,0.0,1662.26,under,-125,15.8,15.0,2,2024-11-01
2024-11-04,Jose Alvarado,10.5,6.9,18,3.63,0.672,0.722,0.5,0.222,False,0.0,0.0,1662.26,under,-115,5.1,9.0,2,2024-11-01
2024-11-04,Kyrie Irving,24.5,21.6,27,2.88,0.638,0.676,0.49,0.186,False,0.0,0.0,1662.26,under,-110,22.7,17.0,2,2024-11-01
2024-11-04,LaMelo Ball,25.5,24.2,19,1.29,0.563,0.55,0.5,0.05,False,0.0,0.0,1662.26,under,-115,25.9,36.0,2,2024-11-01
2024-11-04,Michael Porter Jr,18.5,14.9,19,3.61,0.671,0.721,0.52,0.2,False,0.0,0.0,1662.26,under,-125,13.6,20.0,2,2024-11-01
2024-11-04,Mikal Bridges,16.5,12.9,15,3.58,0.67,0.72,0.49,0.23,False,0.0,0.0,1662.26,under,-110,13.3,15.0,2,2024-11-01
2024-11-04,Miles Bridges,17.5,14.4,10,3.06,0.646,0.695,0.51,0.184,False,0.0,0.0,1662.26,under,-120,13.9,6.0,2,2024-11-01
2024-11-04,Nikola Jokic,29.5,27.9,28,1.63,0.579,0.567,0.49,0.078,False,0.0,0.0,1662.26,under,-110,29.3,27.0,2,2024-11-01
2024-11-04,Tim Hardaway Jr,10.5,9.5,19,1.01,0.549,0.583,0.5,0.083,False,0.0,0.0,1662.26,under,-115,10.5,14.0,2,2024-11-01
2024-11-06,Brandon Ingram,23.5,21.4,20,2.09,0.601,0.638,0.49,0.149,True,130.03,118.21,1780.47,under,-110,22.4,27.0,2,2024-11-01
2024-11-06,Kevin Huerter,10.5,8.9,11,1.59,0.577,0.616,0.48,0.137,True,125.01,-125.01,1655.46,under,-105,7.5,10.0,2,2024-11-01
2024-11-06,Devin Booker,25.5,22.8,22,2.7,0.63,0.622,0.5,0.122,True,108.56,94.4,1749.86,under,-115,25.1,13.0,2,2024-11-01
2024-11-06,Mikal Bridges,16.5,15.1,10,1.36,0.566,0.602,0.48,0.122,True,109.41,104.2,1854.06,under,-105,13.5,15.0,2,2024-11-01
2024-11-06,Jalen Williams,19.5,18.3,29,1.17,0.557,0.592,0.48,0.112,True,106.42,-106.42,1747.64,under,-105,17.7,23.0,2,2024-11-01
2024-11-06,LaMelo Ball,25.5,23.1,25,2.39,0.615,0.606,0.5,0.106,True,99.57,86.58,1834.22,under,-115,25.0,19.0,2,2024-11-01
2024-11-06,Karl-Anthony Towns,21.5,20.3,34,1.16,0.557,0.591,0.49,0.102,True,98.22,-98.22,1736.0,under,-110,21.0,17.0,2,2024-11-01
2024-11-06,Jalen Johnson,19.5,18.4,23,1.15,0.556,0.591,0.49,0.101,True,92.05,-92.05,1643.95,under,-110,17.7,20.0,2,2024-11-01
2024-11-06,Al Horford,8.5,7.3,10,1.24,0.56,0.596,0.5,0.096,False,0.0,0.0,1643.95,under,-115,7.5,9.0,2,2024-11-01
2024-11-06,Chris Paul,11.5,10.1,10,1.41,0.568,0.606,0.52,0.086,False,0.0,0.0,1643.95,under,-125,9.6,15.0,2,2024-11-01
2024-11-06,D'Angelo Russell,17.5,13.5,12,4.03,0.689,0.739,0.51,0.229,False,0.0,0.0,1643.95,under,-120,11.9,11.0,2,2024-11-01
2024-11-06,Franz Wagner,23.5,18.6,28,4.89,0.725,0.759,0.48,0.28,False,0.0,0.0,1643.95,under,-105,17.3,22.0,2,2024-11-01
2024-11-06,Jalen Brunson,28.5,27.3,21,1.2,0.558,0.545,0.52,0.025,False,0.0,0.0,1643.95,under,-125,26.6,29.0,2,2024-11-01
2024-11-06,Jalen Duren,12.5,9.3,0,3.23,0.654,0.703,0.541,0.162,False,0.0,0.0,1643.95,under,-135,10.7,11.0,2,2024-11-01
2024-11-06,Jayson Tatum,29.5,26.0,32,3.5,0.666,0.661,0.48,0.181,False,0.0,0.0,1643.95,under,-105,28.6,28.0,2,2024-11-01
2024-11-06,Josh Hart,12.5,11.5,14,1.02,0.55,0.583,0.51,0.073,False,0.0,0.0,1643.95,under,-120,11.8,12.0,2,2024-11-01
2024-11-06,Michael Porter Jr,18.5,15.4,24,3.06,0.646,0.684,0.51,0.174,False,0.0,0.0,1643.95,under,-120,13.4,19.0,2,2024-11-01
2024-11-06,Peyton Watson,10.5,7.5,10,3.03,0.645,0.693,0.51,0.183,False,0.0,0.0,1643.95,under,-120,4.2,16.0,2,2024-11-01
2024-11-06,Trae Young,24.5,21.4,23,3.11,0.648,0.686,0.51,0.176,False,0.0,0.0,1643.95,under,-120,22.5,2.0,2,2024-11-01
2024-11-06,Victor Wembanyama,24.5,19.8,15,4.7,0.718,0.752,0.5,0.252,False,0.0,0.0,1643.95,under,-115,21.0,17.0,2,2024-11-01
2024-11-06,Zion Williamson,27.5,23.4,29,4.05,0.69,0.685,0.51,0.175,False,0.0,0.0,1643.95,under,-120,23.8,34.0,2,2024-11-01
2024-11-07,Chris Paul,12.5,10.1,6,2.36,0.614,0.659,0.531,0.128,True,120.99,93.07,1737.02,under,-130,9.8,10.0,2,2024-11-01
2024-11-07,Jaden McDaniels,10.5,8.8,19,1.66,0.58,0.62,0.531,0.09,False,0.0,0.0,1737.02,under,-130,9.3,9.0,2,2024-11-01
2024-11-07,Victor Wembanyama,23.5,20.4,12,3.1,0.648,0.686,0.48,0.206,False,0.0,0.0,1737.02,under,-105,20.8,15.0,2,2024-11-01
2024-11-08,Jamal Murray,19.5,17.1,28,2.41,0.616,0.654,0.51,0.144,True,137.57,-137.57,1599.45,under,-120,17.1,6.0,2,2024-11-01
2024-11-08,Al Horford,9.5,7.4,13,2.07,0.6,0.643,0.5,0.143,True,122.94,-122.94,1476.51,under,-115,7.7,10.0,2,2024-11-01
2024-11-08,Jayson Tatum,29.5,27.3,33,2.21,0.607,0.597,0.48,0.118,True,89.29,-89.29,1387.22,under,-105,30.3,32.0,2,2024-11-01
2024-11-08,Derrick White,20.5,19.2,14,1.27,0.562,0.597,0.48,0.117,True,83.18,79.22,1466.44,under,-105,19.2,26.0,2,2024-11-01
2024-11-08,Darius Garland,18.5,17.1,27,1.36,0.566,0.602,0.49,0.112,True,86.23,-86.23,1380.21,under,-110,18.9,14.0,2,2024-11-01
2024-11-08,Jerami Grant,18.5,17.1,12,1.37,0.566,0.602,0.49,0.112,True,81.16,73.78,1453.99,under,-110,19.3,21.0,2,2024-11-01
2024-11-08,Zach Edey,11.5,9.6,14,1.87,0.591,0.632,0.52,0.112,True,91.6,-91.6,1362.39,under,-125,10.777777777777779,8.0,2,2024-11-01
2024-11-08,Giannis Antetokounmpo,30.5,28.0,24,2.51,0.621,0.613,0.51,0.102,True,76.43,63.69,1426.08,under,-120,28.1,31.0,2,2024-11-01
2024-11-08,Daniel Gafford,11.5,10.3,15,1.15,0.556,0.591,0.52,0.071,False,0.0,0.0,1426.08,under,-125,10.1,17.0,2,2024-11-01
2024-11-08,Franz Wagner,24.5,21.3,27,3.16,0.651,0.689,0.49,0.199,False,0.0,0.0,1426.08,under,-110,17.5,28.0,2,2024-11-01
2024-11-08,Goga Bitadze,10.5,6.0,11,4.53,0.711,0.76,0.51,0.25,False,0.0,0.0,1426.08,under,-120,3.3,10.0,2,2024-11-01
2024-11-08,Jaren Jackson Jr,22.5,21.4,39,1.11,0.554,0.589,0.49,0.099,False,0.0,0.0,1426.08,under,-110,21.6,20.0,2,2024-11-01
2024-11-08,Karl-Anthony Towns,23.5,22.1,32,1.35,0.566,0.553,0.51,0.043,False,0.0,0.0,1426.08,under,-120,22.9,34.0,2,2024-11-01
2024-11-08,Kelly Oubre Jr,19.5,15.1,9,4.44,0.707,0.742,0.48,0.262,False,0.0,0.0,1426.08,under,-105,16.6,11.0,2,2024-11-01
2024-11-08,Kevin Durant,25.5,24.1,26,1.38,0.567,0.554,0.52,0.034,False,0.0,0.0,1426.08,under,-125,28.6,32.0,2,2024-11-01
2024-11-08,Luka Doncic,31.5,30.1,30,1.39,0.568,0.555,0.52,0.035,False,0.0,0.0,1426.08,under,-125,28.6,27.0,2,2024-11-01
2024-11-08,Paul George,22.5,17.3,9,5.25,0.74,0.772,0.51,0.262,False,0.0,0.0,1426.08,under,-120,15.0,15.0,2,2024-11-01
2024-11-08,Peyton Watson,10.5,7.2,16,3.28,0.656,0.705,0.51,0.195,False,0.0,0.0,1426.08,under,-120,5.2,10.0,2,2024-11-01
2024-11-09,Jalen Johnson,21.5,20.0,20,1.46,0.571,0.607,0.5,0.107,True,82.02,71.32,1497.4,under,-115,19.0,20.0,2,2024-11-01
2024-11-09,Victor Wembanyama,22.5,20.4,24,2.13,0.603,0.64,0.49,0.15,False,0.0,0.0,1497.4,under,-110,18.7,12.0,2,2024-11-01
2024-11-10,Malik Monk,13.5,11.5,4,1.96,0.595,0.637,0.49,0.148,True,116.35,105.77,1603.18,under,-110,11.7,13.0,2,2024-11-01
2024-11-10,Goga Bitadze,10.5,7.5,10,3.01,0.644,0.692,0.547,0.146,True,137.51,101.86,1705.04,under,-135,4.2,11.0,2,2024-11-01
2024-11-10,LaMelo Ball,29.5,26.6,38,2.92,0.64,0.633,0.5,0.133,True,121.89,-121.89,1583.15,under,-115,27.1,31.0,2,2024-11-01
2024-11-10,Jalen Williams,20.5,18.4,20,2.08,0.601,0.638,0.51,0.128,True,111.45,92.88,1676.02,under,-120,19.0,14.0,2,2024-11-01
2024-11-10,Mikal Bridges,16.5,14.2,8,2.35,0.613,0.658,0.531,0.127,True,122.39,94.15,1770.17,under,-130,14.3,17.0,2,2024-11-01
2024-11-10,Peyton Watson,10.5,8.4,16,2.13,0.603,0.646,0.52,0.126,True,125.46,-125.46,1644.71,under,-125,6.8,16.0,2,2024-11-01
2024-11-10,Nikola Jokic,27.5,25.2,37,2.28,0.61,0.601,0.49,0.111,True,95.85,-95.85,1548.86,under,-110,27.5,30.0,2,2024-11-01
2024-11-10,Franz Wagner,24.5,22.2,23,2.34,0.613,0.604,0.5,0.104,True,86.58,75.29,1624.14,under,-115,19.6,27.0,2,2024-11-01
2024-11-10,Bradley Beal,20.5,16.2,28,4.33,0.702,0.738,0.52,0.218,False,0.0,0.0,1624.14,under,-125,15.0,15.0,2,2024-11-01
2024-11-10,Brandon Miller,20.5,17.0,22,3.53,0.667,0.705,0.51,0.195,False,0.0,0.0,1624.14,under,-120,18.2,29.0,2,2024-11-01
2024-11-10,Devin Booker,28.5,23.0,23,5.53,0.751,0.745,0.48,0.266,False,0.0,0.0,1624.14,under,-105,24.5,13.0,2,2024-11-01
2024-11-10,Jabari Smith Jr,11.5,10.4,6,1.13,0.555,0.59,0.5,0.09,False,0.0,0.0,1624.14,under,-115,11.2,4.0,2,2024-11-01
2024-11-10,Jalen Brunson,29.5,23.9,33,5.61,0.754,0.748,0.531,0.218,False,0.0,0.0,1624.14,under,-130,24.0,15.0,2,2024-11-01
2024-11-10,Luka Doncic,31.5,29.5,24,1.99,0.596,0.586,0.51,0.076,False,0.0,0.0,1624.14,under,-120,28.7,30.0,2,2024-11-01
2024-11-10,Michael Porter Jr,18.5,17.3,17,1.24,0.561,0.596,0.51,0.086,False,0.0,0.0,1624.14,under,-120,16.9,21.0,2,2024-11-01
2024-11-10,Tyrese Haliburton,18.5,16.0,35,2.49,0.62,0.658,0.5,0.158,False,0.0,0.0,1624.14,under,-115,14.2,6.0,2,2024-11-01
2024-11-11,Brandon Ingram,24.5,20.2,24,4.35,0.703,0.739,0.51,0.228,False,0.0,0.0,1624.14,under,-120,22.8,11.0,2,2024-11-01
2024-11-11,De'Aaron Fox,25.5,23.5,24,1.99,0.596,0.586,0.5,0.086,False,0.0,0.0,1624.14,under,-115,24.6,21.0,2,2024-11-01
2024-11-11,Stephon Castle,12.5,11.1,10,1.41,0.569,0.606,0.531,0.076,False,0.0,0.0,1624.14,under,-130,8.11111111111111,23.0,2,2024-11-01
2024-11-11,Victor Wembanyama,23.5,20.8,34,2.66,0.627,0.665,0.51,0.155,False,0.0,0.0,1624.14,under,-120,19.3,24.0,2,2024-11-01
2024-11-12,Klay Thompson,15.5,13.3,22,2.17,0.605,0.649,0.5,0.149,True,130.07,-130.07,1494.07,under,-115,13.8,10.0,2,2024-11-01
2024-11-12,Cade Cunningham,22.5,20.3,21,2.17,0.605,0.642,0.5,0.142,True,114.04,99.17,1593.24,under,-115,22.6,26.0,2,2024-11-01
2024-11-12,Taurean Prince,9.5,7.7,9,1.77,0.586,0.627,0.49,0.137,True,114.59,104.17,1697.41,under,-110,7.5,9.0,2,2024-11-01
2024-11-12,Brook Lopez,13.5,11.4,13,2.05,0.599,0.642,0.52,0.122,True,116.48,93.18,1790.6,under,-125,9.0,6.0,2,2024-11-01
2024-11-12,Bam Adebayo,18.5,17.3,20,1.16,0.556,0.591,0.51,0.081,False,0.0,0.0,1790.6,under,-120,15.6,9.0,2,2024-11-01
2024-11-12,Bobby Portis,15.5,13.2,17,2.33,0.612,0.657,0.5,0.157,False,0.0,0.0,1790.6,under,-115,12.5,15.0,2,2024-11-01
2024-11-12,Bradley Beal,21.5,18.0,24,3.52,0.667,0.705,0.5,0.205,False,0.0,0.0,1790.6,under,-115,16.3,28.0,2,2024-11-01
2024-11-12,De'Anthony Melton,11.5,10.0,14,1.54,0.575,0.614,0.531,0.083,False,0.0,0.0,1790.6,under,-130,7.1,19.0,2,2024-11-01
2024-11-12,Devin Booker,29.5,23.4,31,6.12,0.773,0.767,0.52,0.246,False,0.0,0.0,1790.6,under,-125,24.8,23.0,2,2024-11-01
2024-11-12,Franz Wagner,24.5,20.5,32,4.02,0.689,0.725,0.49,0.236,False,0.0,0.0,1790.6,under,-110,19.6,23.0,2,2024-11-01
2024-11-12,Giannis Antetokounmpo,32.5,30.5,23,2.01,0.597,0.588,0.49,0.098,False,0.0,0.0,1790.6,under,-110,29.9,43.0,2,2024-11-01
2024-11-12,Goga Bitadze,10.5,7.2,9,3.33,0.658,0.708,0.52,0.188,False,0.0,0.0,1790.6,under,-125,4.7,10.0,2,2024-11-01
2024-11-12,Jalen Duren,9.5,7.7,8,1.84,0.589,0.63,0.48,0.151,False,0.0,0.0,1790.6,under,-105,9.2,0.0,2,2024-11-01
2024-11-12,Jalen Johnson,22.5,19.5,18,2.99,0.643,0.681,0.48,0.201,False,0.0,0.0,1790.6,under,-105,19.9,20.0,2,2024-11-01
2024-11-12,Jaylen Brown,25.5,23.7,37,1.77,0.586,0.575,0.49,0.085,False,0.0,0.0,1790.6,under,-110,22.9,14.0,2,2024-11-01
2024-11-12,Paul George,17.5,14.5,29,3.01,0.644,0.692,0.48,0.213,False,0.0,0.0,1790.6,under,-105,13.0,15.0,2,2024-11-01
2024-11-12,Stephen Curry,25.5,23.7,37,1.78,0.586,0.576,0.48,0.096,False,0.0,0.0,1790.6,under,-105,23.6,36.0,2,2024-11-01
2024-11-12,Tyler Herro,23.5,22.2,40,1.32,0.564,0.552,0.531,0.021,False,0.0,0.0,1790.6,under,-130,22.4,26.0,2,2024-11-01
2024-11-13,Victor Wembanyama,24.5,22.0,50,2.54,0.622,0.66,0.51,0.15,True,147.72,-147.72,1642.88,under,-120,19.3,34.0,2,2024-11-01
2024-11-13,Taurean Prince,8.5,6.7,15,1.8,0.587,0.628,0.5,0.128,True,113.03,-113.03,1529.85,under,-115,6.8,9.0,2,2024-11-01
2024-11-13,Mikal Bridges,15.5,14.0,20,1.48,0.572,0.61,0.5,0.11,True,90.45,-90.45,1439.4,under,-115,15.2,14.0,2,2024-11-01
2024-11-13,Cade Cunningham,22.5,21.4,35,1.06,0.552,0.586,0.49,0.097,False,0.0,0.0,1439.4,under,-110,21.4,21.0,2,2024-11-01
2024-11-13,Cam Reddish,6.5,5.5,4,1.04,0.551,0.585,0.5,0.085,False,0.0,0.0,1439.4,under,-115,3.4,11.0,2,2024-11-01
2024-11-13,Devin Booker,28.5,22.5,18,6.04,0.77,0.764,0.49,0.274,False,0.0,0.0,1439.4,under,-110,25.6,31.0,2,2024-11-01
2024-11-13,Franz Wagner,25.5,20.2,29,5.33,0.743,0.775,0.49,0.285,False,0.0,0.0,1439.4,under,-110,19.9,32.0,2,2024-11-01
2024-11-13,Giannis Antetokounmpo,32.5,26.4,59,6.06,0.771,0.764,0.51,0.254,False,0.0,0.0,1439.4,under,-120,30.7,23.0,2,2024-11-01
2024-11-13,Jalen Duren,9.5,7.8,9,1.65,0.58,0.62,0.52,0.1,False,0.0,0.0,1439.4,under,-125,8.0,8.0,2,2024-11-01
2024-11-13,Neemias Queta,7.5,6.5,8,1.01,0.549,0.583,0.49,0.093,False,0.0,0.0,1439.4,under,-110,6.5,0.0,2,2024-11-01
2024-11-13,Shai Gilgeous-Alexander,28.5,27.4,29,1.08,0.553,0.539,0.51,0.029,False,0.0,0.0,1439.4,under,-120,27.2,24.0,2,2024-11-01
2024-11-13,Stephon Castle,12.5,10.2,10,2.28,0.61,0.655,0.49,0.165,False,0.0,0.0,1439.4,under,-110,8.3,10.0,2,2024-11-01
2024-11-15,Mikal Bridges,15.5,13.4,22,2.1,0.601,0.645,0.5,0.145,True,112.18,-112.18,1327.22,under,-115,15.6,20.0,2,2024-11-01
2024-11-15,Paul George,20.5,18.5,13,2.01,0.597,0.635,0.49,0.145,True,101.03,91.85,1419.06,under,-110,17.0,29.0,2,2024-11-01
2024-11-15,De'Aaron Fox,26.5,23.1,60,3.35,0.659,0.654,0.51,0.143,True,111.61,-111.61,1307.45,under,-120,24.9,29.0,2,2024-11-01
2024-11-15,Jaden Ivey,21.5,19.2,14,2.33,0.612,0.65,0.52,0.13,True,95.61,76.49,1383.94,under,-125,18.4,19.0,2,2024-11-01
2024-11-15,Domantas Sabonis,20.5,18.8,23,1.74,0.584,0.621,0.505,0.116,True,86.29,-86.29,1297.65,under,-115,19.2,11.0,2,2024-11-01
2024-11-15,Bennedict Mathurin,22.5,19.1,8,3.39,0.661,0.699,0.531,0.168,False,0.0,0.0,1297.65,under,-130,19.8,23.0,2,2024-11-01
2024-11-15,Brandon Ingram,24.5,21.8,29,2.66,0.628,0.666,0.5,0.166,False,0.0,0.0,1297.65,under,-115,21.6,18.0,2,2024-11-01
2024-11-15,Cade Cunningham,25.5,24.2,15,1.29,0.563,0.55,0.5,0.05,False,0.0,0.0,1297.65,under,-115,22.8,35.0,2,2024-11-01
2024-11-15,Caris LeVert,12.5,11.4,22,1.15,0.556,0.591,0.52,0.071,False,0.0,0.0,1297.65,under,-125,10.8,7.0,2,2024-11-01
2024-11-15,Devin Booker,28.5,22.6,12,5.94,0.767,0.76,0.5,0.26,False,0.0,0.0,1297.65,under,-115,22.5,18.0,2,2024-11-01
2024-11-15,Franz Wagner,26.5,22.9,31,3.56,0.669,0.663,0.5,0.163,False,0.0,0.0,1297.65,under,-115,20.5,29.0,2,2024-11-01
2024-11-15,Jalen Brunson,26.5,23.0,37,3.5,0.666,0.66,0.48,0.181,False,0.0,0.0,1297.65,under,-105,24.5,24.0,2,2024-11-01
2024-11-15,Jaren Jackson Jr,23.5,22.4,32,1.14,0.555,0.542,0.52,0.021,False,0.0,0.0,1297.65,under,-125,22.5,29.0,2,2024-11-01
2024-11-15,Keegan Murray,15.5,13.2,14,2.33,0.612,0.657,0.5,0.157,False,0.0,0.0,1297.65,under,-115,13.6,17.0,2,2024-11-01
2024-11-15,Shai Gilgeous-Alexander,30.5,28.9,28,1.59,0.577,0.565,0.48,0.086,False,0.0,0.0,1297.65,under,-105,26.5,29.0,2,2024-11-01
2024-11-15,Stephen Curry,26.5,25.0,13,1.52,0.574,0.562,0.48,0.082,False,0.0,0.0,1297.65,under,-105,25.0,37.0,2,2024-11-01
2024-11-15,Tyus Jones,12.5,10.9,7,1.56,0.576,0.615,0.52,0.094,False,0.0,0.0,1297.65,under,-125,11.0,10.0,2,2024-11-01
2024-11-15,Victor Wembanyama,25.5,21.9,28,3.64,0.672,0.71,0.51,0.2,False,0.0,0.0,1297.65,under,-120,22.6,50.0,2,2024-11-01
2024-11-16,Delon Wright,6.5,4.5,7,1.95,0.595,0.637,0.51,0.127,True,90.64,-90.64,1207.01,under,-120,2.5,0.0,2,2024-11-01
2024-11-16,R.J. Barrett,22.5,20.8,25,1.68,0.582,0.618,0.5,0.118,True,76.55,-76.55,1130.46,under,-115,23.6,22.0,2,2024-11-01
2024-11-16,Javonte Green,8.5,6.9,7,1.58,0.577,0.616,0.51,0.106,True,65.91,54.92,1185.38,under,-120,5.1,9.0,2,2024-11-01
2024-11-16,Yves Missi,8.5,6.8,8,1.7,0.583,0.623,0.52,0.103,True,68.68,54.94,1240.33,under,-125,6.4,6.0,2,2024-11-01
2024-11-16,Brandon Ingram,26.5,21.7,32,4.77,0.721,0.755,0.5,0.255,False,0.0,0.0,1240.33,under,-115,23.1,29.0,2,2024-11-01
2024-11-16,De'Aaron Fox,26.5,25.2,49,1.26,0.561,0.548,0.5,0.048,False,0.0,0.0,1240.33,under,-115,28.1,60.0,2,2024-11-01
2024-11-16,Giannis Antetokounmpo,35.5,25.8,22,9.72,0.883,0.863,0.52,0.343,False,0.0,0.0,1240.33,under,-125,34.1,59.0,2,2024-11-01
2024-11-16,Taurean Prince,10.5,9.3,23,1.22,0.559,0.595,0.5,0.095,False,0.0,0.0,1240.33,under,-115,7.2,15.0,2,2024-11-01
2024-11-17,OG Anunoby,18.5,16.2,24,2.28,0.61,0.648,0.52,0.128,True,89.3,-89.3,1151.03,under,-125,18.5,25.0,2,2024-11-01
2024-11-17,Shaedon Sharpe,18.5,16.9,32,1.64,0.58,0.616,0.5,0.116,True,71.77,-71.77,1079.26,under,-115,14.4,33.0,2,2024-11-01
2024-11-17,Donovan Clingan,8.5,6.8,6,1.69,0.582,0.622,0.51,0.112,True,66.48,55.4,1134.66,under,-120,6.1,17.0,2,2024-11-01
2024-11-17,Isaiah Joe,10.5,9.4,6,1.15,0.556,0.591,0.48,0.111,True,64.55,61.48,1196.13,under,-105,8.9,11.0,2,2024-11-01
2024-11-17,Ben Simmons,6.5,5.0,0,1.48,0.572,0.61,0.5,0.11,True,70.72,61.5,1257.63,under,-115,5.7,4.0,2,2024-11-01
2024-11-17,Isaac Okoro,8.5,7.0,6,1.54,0.575,0.613,0.51,0.103,True,71.24,59.37,1317.0,under,-120,7.2,4.0,2,2024-11-01
2024-11-17,Jalen Brunson,26.5,24.6,12,1.93,0.593,0.583,0.48,0.103,True,69.52,66.21,1383.21,under,-105,25.6,37.0,2,2024-11-01
2024-11-17,Cade Cunningham,24.5,23.4,21,1.11,0.554,0.54,0.51,0.03,False,0.0,0.0,1383.21,under,-120,21.9,15.0,2,2024-11-01
2024-11-17,Devin Booker,26.5,22.6,44,3.89,0.683,0.678,0.52,0.158,False,0.0,0.0,1383.21,under,-125,21.4,12.0,2,2024-11-01
2024-11-17,Jaden Ivey,19.5,18.3,28,1.15,0.556,0.591,0.51,0.081,False,0.0,0.0,1383.21,under,-120,17.2,14.0,2,2024-11-01
2024-11-17,Josh Hart,13.5,9.4,20,4.07,0.691,0.741,0.49,0.251,False,0.0,0.0,1383.21,under,-110,12.6,14.0,2,2024-11-01
2024-11-17,Mikal Bridges,16.5,13.0,21,3.47,0.665,0.714,0.49,0.224,False,0.0,0.0,1383.21,under,-110,15.7,22.0,2,2024-11-01
2024-11-17,Shai Gilgeous-Alexander,31.5,27.7,36,3.75,0.677,0.672,0.52,0.152,False,0.0,0.0,1383.21,under,-125,26.5,28.0,2,2024-11-01
2024-11-17,Trae Young,24.5,22.5,29,2.03,0.598,0.589,0.51,0.078,False,0.0,0.0,1383.21,under,-120,21.3,18.0,2,2024-11-01
2024-11-18,Mikal Bridges,18.5,16.0,14,2.45,0.618,0.656,0.51,0.146,True,111.07,92.56,1475.76,under,-120,15.9,21.0,2,2024-11-01
2024-11-18,Franz Wagner,27.5,24.1,32,3.35,0.659,0.654,0.52,0.133,True,110.41,-110.41,1365.35,under,-125,22.9,31.0,2,2024-11-01
2024-11-18,Paul George,19.5,17.5,18,1.97,0.595,0.633,0.51,0.122,True,91.62,76.35,1441.7,under,-120,16.2,13.0,2,2024-11-01
2024-11-18,Jared McCain,20.5,19.2,20,1.27,0.562,0.597,0.49,0.107,True,80.99,73.63,1515.33,under,-110,16.9,29.0,2,2024-11-01
2024-11-18,Alperen Sengun,18.5,17.3,18,1.17,0.557,0.592,0.51,0.082,False,0.0,0.0,1515.33,under,-120,17.5,20.0,2,2024-11-01
2024-11-18,Bennedict Mathurin,21.5,20.0,28,1.48,0.572,0.608,0.531,0.077,False,0.0,0.0,1515.33,under,-130,20.2,21.0,2,2024-11-01
2024-11-18,De'Aaron Fox,32.5,27.6,28,4.92,0.727,0.722,0.5,0.222,False,0.0,0.0,1515.33,under,-115,30.6,49.0,2,2024-11-01
2024-11-18,Devin Booker,27.5,24.3,17,3.2,0.653,0.646,0.49,0.157,False,0.0,0.0,1515.33,under,-110,23.7,44.0,2,2024-11-01
2024-11-18,Jalen Brunson,27.5,25.6,26,1.87,0.591,0.58,0.5,0.08,False,0.0,0.0,1515.33,under,-115,24.7,12.0,2,2024-11-01
2024-11-18,Jalen Duren,12.5,9.1,15,3.43,0.663,0.712,0.52,0.192,False,0.0,0.0,1515.33,under,-125,7.9,11.0,2,2024-11-01
2024-11-18,Josh Hart,12.5,11.3,14,1.19,0.558,0.593,0.5,0.093,False,0.0,0.0,1515.33,under,-115,13.0,20.0,2,2024-11-01
2024-11-18,Keegan Murray,17.5,13.4,7,4.06,0.691,0.741,0.5,0.241,False,0.0,0.0,1515.33,under,-115,13.5,5.0,2,2024-11-01
